787,181.791 ,0.784126
788,181.794 ,0.781035
789,181.873 ,0.702078
790,181.8 ,0.774938
791,181.879 ,0.696218
792,181.806 ,0.768949
793,181.809 ,0.765994
794,181.887 ,0.687624
795,181.815 ,0.760161
796,181.893 ,0.682023
797,181.896 ,0.67926
798,181.898 ,0.676521
799,181.901 ,0.673807
800,181.904 ,0.671116
801,181.832 ,0.743262
802,181.909 ,0.665806
803,181.912 ,0.663185
804,181.84 ,0.735134
805,181.842 ,0.73247
806,181.919 ,0.655459
807,181.848 ,0.727209
808,181.85 ,0.724612
809,181.853 ,0.722036
810,181.855 ,0.719481
811,181.932 ,0.643016
812,181.86 ,0.714435
813,181.937 ,0.638185
814,181.939 ,0.6358
815,181.941 ,0.633435
816,181.944 ,0.631089
817,181.946 ,0.628763
818,181.948 ,0.626456
819,181.877 ,0.697408
820,181.953 ,0.621899
821,181.882 ,0.692717
822,181.884 ,0.690399
823,181.887 ,0.6881
824,181.889 ,0.685818
825,181.964 ,0.610826
826,181.894 ,0.681308
827,181.968 ,0.60652
828,181.97 ,0.604393
829,181.973 ,0.602283
830,181.975 ,0.600189
831,181.904 ,0.670336
832,181.979 ,0.596052
833,181.909 ,0.666064
834,181.983 ,0.591978
835,181.985 ,0.589965
836,181.987 ,0.587968
837,181.989 ,0.585986
838,181.919 ,0.655662
839,181.993 ,0.582068
840,181.923 ,0.651609
841,181.925 ,0.649605
842,181.999 ,0.576302
843,181.929 ,0.645641
844,181.931 ,0.643681
845,181.933 ,0.641735
846,182.006 ,0.568814
847,181.937 ,0.637885
848,181.939 ,0.635981
849,182.011 ,0.563344
850,182.013 ,0.561548
851,182.015 ,0.559764
852,181.946 ,0.6285
853,182.019 ,0.556237
854,182.02 ,0.554492
855,182.022 ,0.55276
856,182.024 ,0.551041
857,181.955 ,0.619442
858,182.027 ,0.547639
859,181.959 ,0.615906
860,182.031 ,0.544286
861,182.032 ,0.542627
862,182.034 ,0.54098
863,182.035 ,0.539345
864,181.968 ,0.607279
865,182.039 ,0.536109
866,181.971 ,0.603909
867,182.042 ,0.532918
868,181.974 ,0.600585
869,181.976 ,0.59894
870,182.047 ,0.528213
871,181.979 ,0.595682
872,182.05 ,0.525131
873,181.982 ,0.592467
874,181.984 ,0.590876
875,182.054 ,0.520586
876,181.987 ,0.587724
877,181.989 ,0.586163
878,182.059 ,0.516132
879,182.06 ,0.514667
880,182.062 ,0.513212
881,181.995 ,0.580021
882,182.064 ,0.510332
883,181.998 ,0.577009
884,182.067 ,0.507489
885,182.001 ,0.574036
886,182.07 ,0.504683
887,182.072 ,0.503294
888,182.005 ,0.569645
889,182.007 ,0.5682
890,182.076 ,0.499181
891,182.009 ,0.565336
892,182.078 ,0.496483
893,182.012 ,0.562508
894,182.081 ,0.493819
895,182.015 ,0.559715
896,182.016 ,0.558331
897,182.018 ,0.556956
898,182.019 ,0.555589
899,182.088 ,0.487306
900,182.022 ,0.552879
901,182.09 ,0.484758
902,182.091 ,0.483496
903,182.026 ,0.548876
904,182.027 ,0.547558
905,182.095 ,0.479756
906,182.03 ,0.544944
907,182.031 ,0.543649
908,182.032 ,0.542362
909,182.034 ,0.541082
910,182.101 ,0.473675
911,182.102 ,0.472481
912,182.038 ,0.537286
913,182.105 ,0.470114
914,182.106 ,0.468941
915,182.107 ,0.467775
916,182.108 ,0.466617
917,182.044 ,0.531106
918,182.11 ,0.46432
919,182.046 ,0.528683
920,182.047 ,0.527482
921,182.049 ,0.526288
922,182.05 ,0.5251
923,182.051 ,0.523919
924,182.052 ,0.522745
925,182.118 ,0.45649
926,182.119 ,0.455398
927,182.056 ,0.519261
928,182.057 ,0.518112
929,182.058 ,0.51697
930,182.124 ,0.45109
931,182.125 ,0.450028
932,182.126 ,0.448973
933,182.127 ,0.447923
934,182.128 ,0.446879
935,182.129 ,0.445842
936,182.13 ,0.44481
937,182.131 ,0.443783
938,182.132 ,0.442763
939,182.069 ,0.505885
940,182.134 ,0.440739
941,182.071 ,0.503739
942,182.136 ,0.438738
943,182.137 ,0.437745
944,182.138 ,0.436758
945,182.075 ,0.499514
946,182.14 ,0.4348
947,182.077 ,0.497435
948,182.078 ,0.496403
949,182.143 ,0.431903
950,182.144 ,0.430947
951,182.081 ,0.493341
952,182.082 ,0.492331
953,182.083 ,0.491325
954,182.084 ,0.490325
955,182.085 ,0.48933
956,182.149 ,0.425322
957,182.15 ,0.424401
958,182.151 ,0.423486
959,182.152 ,0.422575
960,182.09 ,0.484431
961,182.154 ,0.420768
962,182.155 ,0.419872
963,182.093 ,0.48155
964,182.094 ,0.480599
965,182.095 ,0.479653
966,182.158 ,0.416332
967,182.097 ,0.477774
968,182.16 ,0.41459
969,182.161 ,0.413725
970,182.162 ,0.412865
971,182.101 ,0.474073
972,182.102 ,0.473159
973,182.103 ,0.472249
974,182.165 ,0.409468
975,182.166 ,0.408629
976,182.105 ,0.469546
977,182.106 ,0.468653
978,182.169 ,0.406138
979,182.169 ,0.405316
980,182.17 ,0.404498
981,182.11 ,0.465126
982,182.172 ,0.402874
983,182.173 ,0.402068
984,182.174 ,0.401266
985,182.113 ,0.461665
986,182.114 ,0.46081
987,182.115 ,0.459958
988,182.116 ,0.459111
989,182.177 ,0.397314
990,182.178 ,0.396535
991,182.118 ,0.456592
992,182.18 ,0.394988
993,182.12 ,0.454933
994,182.181 ,0.393456
995,182.182 ,0.392696
996,182.122 ,0.452471
997,182.123 ,0.451658
998,182.184 ,0.390436
999,182.185 ,0.389689
1000,182.186 ,0.388947
